,number_of_elements,range_atomic_mass,wtd_range_atomic_mass,wtd_mean_fie,wtd_entropy_fie,range_fie,wtd_range_fie,wtd_range_atomic_radius,mean_Density,mean_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,range_ThermalConductivity,wtd_range_Valence,critical_temp
6725,6.0,124.90825,18.9594207692308,1000.54230769231,0.928102692615415,810.6,698.952307692308,35.1230769230769,4954.90483333333,7.65366666666667,76.8377633333333,96.2450815384615,9.05115182458199,399.97342,1.01538461538462,21.0
6726,5.0,124.90825,20.1207131274131,1001.74247104247,0.905561152823055,810.6,700.64749034749,37.1660231660232,4716.6858,7.9244,89.605316,96.7401336679537,8.41891159935983,399.97342,1.04247104247104,78.5
6727,5.0,124.90825,19.0326231660232,1001.05675675676,0.911736584042621,810.6,696.581081081081,35.2586872586873,4716.6858,7.9244,89.605316,96.7092456370656,8.41891159935983,399.97342,1.01158301158301,58.5
6728,5.0,124.90825,17.9445332046332,1000.37104247104,0.915198647697747,810.6,692.514671814672,33.3513513513513,4716.6858,7.9244,89.605316,96.6783576061776,8.41891159935983,399.97342,0.980694980694981,39.3
6729,5.0,124.90825,17.4004882239382,1000.02818532819,0.916137382380921,810.6,690.481467181467,32.3976833976834,4716.6858,7.9244,89.605316,96.6629135907336,8.41891159935983,399.97342,0.965250965250965,33.0
6730,5.0,124.90825,17.0896131274131,999.685328185328,0.916602320653295,810.6,688.448262548263,31.4440154440154,4716.6858,7.9244,89.605316,96.6474695752896,8.41891159935983,399.97342,0.94980694980695,20.4
6731,4.0,121.3276,14.4551089494163,1000.01050583658,0.898747976577568,810.6,652.088326848249,22.8793774319066,4235.85725,8.1805,108.756645,97.5238967315175,7.55238461047956,399.97342,0.832684824902724,84.4
6732,5.0,124.90825,20.2772945525292,999.319455252918,0.911202698117877,810.6,695.881322957198,37.4552529182879,4716.6858,7.9244,89.605316,97.4927683268482,8.41891159935983,399.97342,1.03501945525292,61.5
6733,5.0,124.90825,19.1807369649805,998.628404669261,0.917452267321631,810.6,691.78326848249,35.5330739299611,4716.6858,7.9244,89.605316,97.461639922179,8.41891159935983,399.97342,1.00389105058366,45.2
6734,5.0,124.90825,18.0841793774319,997.937354085603,0.920960792156641,810.6,687.685214007782,33.6108949416342,4716.6858,7.9244,89.605316,97.4305115175097,8.41891159935983,399.97342,0.972762645914397,27.4
6735,5.0,124.90825,17.5359005836576,997.591828793774,0.921914667618242,810.6,685.636186770428,32.6498054474708,4716.6858,7.9244,89.605316,97.4149473151751,8.41891159935983,399.97342,0.957198443579766,16.3
6736,4.0,121.3276,14.5684823529412,997.554901960784,0.904321163835607,810.6,646.903921568627,23.0588235294118,4235.85725,8.1805,108.756645,98.2885815686274,7.55238461047956,399.97342,0.823529411764706,61.1
6737,5.0,124.90825,20.4363321568627,996.858431372549,0.916915630967444,810.6,691.040392156863,37.7490196078431,4716.6858,7.9244,89.605316,98.2572090196078,8.41891159935983,399.97342,1.02745098039216,52.2
6738,5.0,124.90825,19.3311741176471,996.161960784314,0.923240994178335,810.6,686.910196078431,35.8117647058824,4716.6858,7.9244,89.605316,98.2258364705882,8.41891159935983,399.97342,0.996078431372549,41.5
6739,5.0,124.90825,18.2260160784314,995.465490196078,0.926797065960987,810.6,682.78,33.8745098039216,4716.6858,7.9244,89.605316,98.1944639215686,8.41891159935983,399.97342,0.964705882352941,25.2
6740,5.0,124.90825,17.6734370588235,995.117254901961,0.927766458244243,810.6,680.714901960784,32.9058823529412,4716.6858,7.9244,89.605316,98.1787776470588,8.41891159935983,399.97342,0.949019607843137,6.3
6741,4.0,121.3276,14.7419166666667,993.798412698413,0.912811426010187,810.6,638.973015873016,23.3333333333333,4235.85725,8.1805,108.756645,99.4583673015873,7.55238461047956,399.97342,0.80952380952381,49.6
6742,5.0,124.90825,20.6796218253968,993.093650793651,0.925621245841475,810.6,683.634920634921,38.1984126984127,4716.6858,7.9244,89.605316,99.4266212698413,8.41891159935983,399.97342,1.01587301587302,44.1
6743,5.0,124.90825,19.5613071428571,992.388888888889,0.932063524300804,810.6,679.455555555556,36.2380952380952,4716.6858,7.9244,89.605316,99.3948752380952,8.41891159935983,399.97342,0.984126984126984,37.0
6744,5.0,124.90825,18.4429924603175,991.684126984127,0.935693032363535,810.6,675.27619047619,34.2777777777778,4716.6858,7.9244,89.605316,99.3631292063492,8.41891159935983,399.97342,0.952380952380952,28.5
6745,5.0,124.90825,17.8838351190476,991.331746031746,0.9366864335176,810.6,673.186507936508,33.2976190476191,4716.6858,7.9244,89.605316,99.3472561904762,8.41891159935983,399.97342,0.936507936507937,21.5
6746,4.0,121.3276,14.859852,991.244,0.918560018597011,810.6,633.58,23.52,4235.85725,8.1805,108.756645,100.2538216,7.55238461047956,399.97342,0.8,31.1
6747,5.0,124.90825,20.8450588,990.5336,0.93151737505247,810.6,678.5992,38.504,4716.6858,7.9244,89.605316,100.2218216,8.41891159935983,399.97342,1.008,21.1
6748,5.0,124.90825,19.7177976,989.8232,0.938039829841713,810.6,674.3864,36.528,4716.6858,7.9244,89.605316,100.1898216,8.41891159935983,399.97342,0.976,11.1
6749,4.0,122.90607,35.3464811857143,1010.76485714286,0.775664502090309,810.6,742.446428571428,48.6742857142857,4654.35725,6.9055,107.756645,60.9509028571429,7.06248773046785,399.97342,1.11142857142857,17.8
6750,7.0,184.5906,27.48445,751.171875,1.78188269320243,773.0,162.196875,48.75,8423.63271428571,10.5874285714286,90.76094,117.5939475,13.0230775902437,399.97342,0.375,15.6
6751,7.0,184.5906,27.48445,748.51875,1.77580381208195,773.0,164.85,48.8125,7142.20414285714,10.7302857142857,86.3323685714286,116.6251975,12.6538604115267,399.97342,0.375,27.0
6752,5.0,134.3606,30.7748142857143,1014.07082142857,0.854208953679658,773.0,738.769285714286,49.5007142857143,5495.0858,7.7444,88.205316,60.9880457142857,7.62921730781561,399.97342,1.05714285714286,10.3
6753,5.0,135.9646,39.8436219839286,1012.973375,0.792999135757966,773.0,749.52965,60.4646071428571,5073.2858,7.9044,88.405316,61.0977242857143,7.74313662002575,399.97342,1.13889285714286,5.2
6754,5.0,135.9646,39.5253296821429,1013.06389285714,0.796945143763399,773.0,748.716442857143,59.8792142857143,5073.2858,7.9044,88.405316,61.1016885714286,7.74313662002575,399.97342,1.13492857142857,4.3
6755,5.0,141.2506,30.5134053214286,1009.30442857143,0.83259213953467,786.5,738.769285714286,54.7864285714286,6038.2858,7.1444,87.005316,60.7766171428571,6.99308388973478,399.97342,1.06357142857143,15.5
6756,5.0,141.2506,26.7894174285714,1011.091,0.860265710957988,786.5,738.769285714286,48.2585714285714,6038.2858,7.1444,87.005316,60.72376,6.99308388973478,399.97342,1.05714285714286,14.5
6757,5.0,141.2506,23.0654295357143,1012.87757142857,0.878010186490758,786.5,738.769285714286,41.7307142857143,6038.2858,7.1444,87.005316,60.6709028571429,6.99308388973478,399.97342,1.05714285714286,13.5
6758,5.0,141.2506,19.3414416428571,1014.66414285714,0.888470089327066,786.5,738.769285714286,35.2028571428571,6038.2858,7.1444,87.005316,60.6180457142857,6.99308388973478,399.97342,1.05714285714286,12.5
6759,5.0,141.2506,17.7769785714286,1016.45071428571,0.892699927021391,786.5,738.769285714286,28.675,6038.2858,7.1444,87.005316,60.5651885714286,6.99308388973478,399.97342,1.05714285714286,9.5
6760,5.0,141.2506,21.9328714285714,1018.23728571429,0.891060461998986,786.5,738.769285714286,32.9828571428571,6038.2858,7.1444,87.005316,60.5123314285714,6.99308388973478,399.97342,1.05714285714286,7.5
6761,5.0,192.981,17.7792,1002.55789473684,1.03688614161994,764.1,633.315789473684,10.2105263157895,4584.2858,8.1524,128.605316,88.7508315789474,14.2876432915522,399.97342,0.842105263157895,109.0
6762,6.0,192.981,26.8595019697965,1010.67715036113,1.0194365273702,764.1,705.533355219961,27.3670387393303,4565.5715,8.69366666666667,110.00443,70.1194191332896,14.7076059645993,399.97342,1.06106369008536,85.0
6763,4.0,121.3276,14.3103351309707,1003.14622496148,0.891605003501407,810.6,658.708628659476,22.6502311248074,4235.85725,8.1805,108.756645,96.5474212942989,7.55238461047956,399.97342,0.844375963020031,89.8
6764,4.0,121.3276,14.3324189814815,1002.66790123457,0.892696480924448,810.6,657.698765432099,22.6851851851852,4235.85725,8.1805,108.756645,96.6963732098765,7.55238461047956,399.97342,0.842592592592593,90.75
6765,4.0,121.3276,14.8361142172524,991.758146964856,0.917404581520654,810.6,634.665495207668,23.482428115016,4235.85725,8.1805,108.756645,100.093714185304,7.55238461047956,399.97342,0.801916932907348,52.8
6766,4.0,148.93092,12.7032736024845,1000.17189440994,0.88374467046588,810.6,662.959161490683,21.7391304347826,5316.60725,9.5805,108.506645,95.3559367391304,7.43878255508962,399.97342,0.84472049689441,77.0
6767,4.0,148.93092,13.7663355877617,988.581964573269,0.909695564359961,810.6,638.879871175523,22.5442834138486,5316.60725,9.5805,108.506645,98.8866536553945,7.43878255508962,399.97342,0.801932367149758,20.0
6768,5.0,136.31906,20.9918474617737,1005.50489296636,0.929893237460736,810.6,694.709174311927,38.3608562691131,3388.70378,6.656,87.041416,95.8104357798165,3.57900842013329,399.97342,1.06422018348624,88.0
6769,5.0,136.31906,20.7753469038607,1008.51423164269,0.97274398611803,810.6,674.967978803936,37.4617713853142,3388.70378,6.656,87.041416,94.8693387585163,3.57900842013329,399.97342,1.0439061317184,86.0
6770,5.0,136.31906,20.5630659970015,1011.46491754123,1.00625570801926,810.6,655.611544227886,36.5802098950525,3388.70378,6.656,87.041416,93.946583958021,3.57900842013329,399.97342,1.023988005997,66.0
6771,5.0,136.31906,20.3390347774481,1014.57893175074,1.0361646779537,810.6,636.224035608309,35.6498516320475,3388.70378,6.656,87.041416,92.9727522255193,3.57900842013329,399.97342,1.00296735905045,48.0
6772,5.0,121.3276,21.0627942307692,1003.63934615385,0.896008464873592,810.6,706.177961538461,38.7430769230769,4963.4858,9.3044,102.805316,96.0285430769231,12.0779352534017,399.97342,1.07346153846154,91.5
6773,5.0,121.3276,20.9554,1003.66646153846,0.902869702566731,810.6,704.718153846154,38.4430769230769,4963.4858,9.3044,102.805316,95.4112353846154,12.0779352534017,399.97342,1.06769230769231,90.0
6774,5.0,121.3276,20.5687807692308,1003.76407692308,0.921634055394966,810.6,699.462846153846,37.3630769230769,4963.4858,9.3044,102.805316,93.1889276923077,12.0779352534017,399.97342,1.04692307692308,78.0
6775,5.0,121.3276,20.39695,1003.80746153846,0.928487204326499,810.6,697.127153846154,36.8830769230769,4963.4858,9.3044,102.805316,92.2012353846154,12.0779352534017,399.97342,1.03769230769231,72.0
6776,5.0,121.3276,20.1821615384615,1003.86169230769,0.936243654342967,810.6,694.207538461538,36.2830769230769,4963.4858,9.3044,102.805316,90.96662,12.0779352534017,399.97342,1.02615384615385,64.0
6777,6.0,192.981,2.08487660714286,1024.03892857143,0.976896365999491,773.0,725.239285714286,22.3214285714286,5422.0715,8.187,78.50443,63.2580457142857,9.06989865340283,399.97342,0.964285714285714,34.0
6778,5.0,121.3276,20.5832320461538,1003.744,0.919773996104096,810.6,700.056,37.52,5168.6858,9.7844,107.005316,93.6296969230769,12.6609787210825,399.97342,1.04,81.0
6779,5.0,121.3276,20.3728461538462,1005.47846153846,0.931415494294446,810.6,696.602307692308,37.2846153846154,4816.6858,8.0144,111.005316,93.1681584615385,13.1311731511324,399.97342,1.05384615384615,42.0
6780,5.0,192.981,50.245175,737.0375,1.5671199494169,764.1,112.575,48.75,4584.2858,8.1524,128.605316,135.7533225,14.2876432915522,399.97342,1.0,88.0
6781,5.0,192.981,50.245175,737.0375,1.5671199494169,764.1,112.575,48.75,4584.2858,8.1524,128.605316,135.7533225,14.2876432915522,399.97342,1.0,89.5
6782,5.0,192.981,50.245175,737.0375,1.5671199494169,764.1,112.575,48.75,4584.2858,8.1524,128.605316,135.7533225,14.2876432915522,399.97342,1.0,83.25
6783,5.0,192.981,50.245175,737.0375,1.5671199494169,764.1,112.575,48.75,4584.2858,8.1524,128.605316,135.7533225,14.2876432915522,399.97342,1.0,80.5
6784,5.0,192.981,26.6655453333333,1006.81186666667,1.01865011423745,764.1,662.205466666667,15.6326666666667,4584.2858,8.1524,128.605316,71.904176,14.2876432915522,399.97342,0.937333333333333,76.2
6785,6.0,192.981,28.7875638333333,1006.60253333333,1.02524111920824,786.5,698.564666666667,27.3546666666667,4926.90483333333,7.94366666666667,109.337763333333,71.2808426666667,14.0645030382706,399.97342,1.05333333333333,70.6
6786,6.0,192.981,28.3178716666667,1006.3932,1.02931080972381,786.5,696.809333333333,26.5313333333333,4926.90483333333,7.94366666666667,109.337763333333,70.6575093333333,14.0645030382706,399.97342,1.04,70.0
6787,6.0,192.981,27.3784873333333,1005.97453333333,1.03469267973472,786.5,693.298666666667,24.8846666666667,4926.90483333333,7.94366666666667,109.337763333333,69.4108426666667,14.0645030382706,399.97342,1.01333333333333,57.0
6788,6.0,192.981,27.333512,1005.7652,1.0364613337886,786.5,691.543333333333,24.0613333333333,4926.90483333333,7.94366666666667,109.337763333333,68.7875093333333,14.0645030382706,399.97342,1.0,47.4
6789,6.0,192.981,27.4671053333333,1005.55586666667,1.03774348439756,786.5,689.788,23.238,4926.90483333333,7.94366666666667,109.337763333333,68.164176,14.0645030382706,399.97342,0.986666666666667,30.3
6790,6.0,192.981,27.734292,1005.1372,1.0390245270414,786.5,686.277333333333,21.5913333333333,4926.90483333333,7.94366666666667,109.337763333333,66.9175093333333,14.0645030382706,399.97342,0.990666666666667,0.1
6791,6.0,192.981,28.7330893333333,1006.82786666667,1.0264194415072,764.1,698.339333333333,27.4013333333333,5137.0715,8.46033333333333,109.00443,71.274176,13.6783153906664,399.97342,1.05666666666667,78.6
6792,6.0,192.981,28.2089226666667,1006.84386666667,1.03135529729451,764.1,696.358666666667,26.6246666666667,5137.0715,8.46033333333333,109.00443,70.644176,13.6783153906664,399.97342,1.04666666666667,63.3
6793,6.0,192.981,27.684756,1006.85986666667,1.0351494728892,764.1,694.378,25.848,5137.0715,8.46033333333333,109.00443,70.014176,13.6783153906664,399.97342,1.03666666666667,60.9
6794,6.0,192.981,27.1999186666667,1006.87586666667,1.03815604497038,764.1,692.397333333333,25.0713333333333,5137.0715,8.46033333333333,109.00443,69.384176,13.6783153906664,399.97342,1.02666666666667,49.6
6795,6.0,192.981,27.4671053333333,1006.90786666667,1.04238958475219,764.1,688.436,23.518,5137.0715,8.46033333333333,109.00443,68.124176,13.6783153906664,399.97342,1.00666666666667,19.1
6796,6.0,192.981,28.699726,1006.78386666667,1.02619148937299,764.1,698.383333333333,27.4246666666667,5331.23816666667,10.1103333333333,109.671096666667,71.2875093333333,14.403975555258,399.97342,1.05666666666667,68.2
6797,6.0,192.981,28.142196,1006.75586666667,1.03096039993786,764.1,696.446666666667,26.6713333333333,5331.23816666667,10.1103333333333,109.671096666667,70.6708426666667,14.403975555258,399.97342,1.04666666666667,66.6
6798,6.0,192.981,27.584666,1006.72786666667,1.03461077236088,764.1,694.51,25.918,5331.23816666667,10.1103333333333,109.671096666667,70.054176,14.403975555258,399.97342,1.03666666666667,69.7
6799,4.0,122.90607,37.2602185357143,1011.45607142857,0.77034214379877,772.0,744.460714285714,51.2785714285714,4434.35725,6.9055,112.006645,61.1080457142857,8.33981834610162,399.97342,1.12142857142857,18.0
6800,4.0,122.90607,36.8718891585714,1011.46961428571,0.773289939028428,772.0,743.519571428571,50.5688571428571,4434.35725,6.9055,112.006645,61.14576,8.33981834610162,399.97342,1.118,25.0
6801,4.0,122.90607,36.451199,1011.48428571429,0.776332032161783,772.0,742.5,49.8,4434.35725,6.9055,112.006645,61.1866171428571,8.33981834610162,399.97342,1.11428571428571,27.0
6802,4.0,122.90607,36.0628696228571,1011.49782857143,0.779017004507684,772.0,741.558857142857,49.0902857142857,4434.35725,6.9055,112.006645,61.2243314285714,8.33981834610162,399.97342,1.11085714285714,27.0
6803,4.0,122.90607,35.6421794642857,1011.5125,0.781806670069944,772.0,740.539285714286,48.3214285714286,4434.35725,6.9055,112.006645,61.2651885714286,8.33981834610162,399.97342,1.10714285714286,27.0
6804,4.0,122.90607,35.2214893057143,1011.52717142857,0.784484350095334,772.0,739.519714285714,47.5525714285714,4434.35725,6.9055,112.006645,61.3060457142857,8.33981834610162,399.97342,1.10342857142857,33.0
6805,4.0,122.90607,34.4299054707815,1011.62147449636,0.789075879871796,772.0,737.742820402915,46.1118731247321,4434.35725,6.9055,112.006645,61.3883869124161,8.33981834610162,399.97342,1.09672810401486,36.0
6806,4.0,122.90607,34.0241403928571,1011.56892857143,0.791573139297037,772.0,736.617857142857,45.3642857142857,4434.35725,6.9055,112.006645,61.4223314285714,8.33981834610162,399.97342,1.09285714285714,35.0
6807,4.0,122.90607,33.6034502342857,1011.5836,0.793898595632701,772.0,735.598285714286,44.5954285714286,4434.35725,6.9055,112.006645,61.4631885714286,8.33981834610162,399.97342,1.08914285714286,33.0
6808,4.0,122.90607,32.8095872532495,1011.54460791316,0.798249367766885,772.0,733.532781031281,43.1385516354806,4434.35725,6.9055,112.006645,61.5348264533638,8.33981834610162,399.97342,1.08184545064991,23.0
6809,4.0,122.90607,32.4061013214286,1011.62535714286,0.800110719564941,772.0,732.696428571428,42.4071428571429,4434.35725,6.9055,112.006645,61.5794742857143,8.33981834610162,399.97342,1.07857142857143,20.0
6810,4.0,122.90607,32.0177719442857,1011.6389,0.80200730796723,772.0,731.755285714286,41.6974285714286,4434.35725,6.9055,112.006645,61.6171885714286,8.33981834610162,399.97342,1.07514285714286,13.0
6811,5.0,124.90825,17.707775,1000.20769230769,0.91331395359158,810.6,686.8,30.7692307692308,4716.6858,7.9244,89.605316,96.2450815384615,8.41891159935983,399.97342,0.961538461538461,22.0
6812,5.0,124.90825,19.8940615384615,998.724615384615,0.90865786151593,810.6,688.918461538461,32.9538461538462,4132.2858,7.3524,126.205316,101.845081538462,13.7839016024086,399.97342,1.01538461538462,17.5
6813,5.0,124.90825,19.5857692307692,999.207692307692,0.910460291188697,810.6,686.8,31.4615384615385,4132.2858,7.3524,126.205316,103.283543076923,13.7839016024086,399.97342,1.0,41.0
6814,4.0,192.981,38.9810024,1022.892,0.751627992699049,894.6,757.728,14.888,3536.85725,5.363,31.506645,11.119948,4.42312657073535,99.97342,1.128,28.5
6815,6.0,192.981,27.1999186666667,1006.69986666667,1.0374885793731,764.1,692.573333333333,25.1646666666667,5331.23816666667,10.1103333333333,109.671096666667,69.4375093333333,14.403975555258,399.97342,1.02666666666667,61.9
6816,6.0,192.981,27.333512,1006.67186666667,1.03975363043535,764.1,690.636666666667,24.4113333333333,5331.23816666667,10.1103333333333,109.671096666667,68.8208426666667,14.403975555258,399.97342,1.01666666666667,51.7
6817,6.0,192.981,27.4671053333333,1006.64386666667,1.0414957803678,764.1,688.7,23.658,5331.23816666667,10.1103333333333,109.671096666667,68.204176,14.403975555258,399.97342,1.00666666666667,36.4
6818,6.0,192.981,27.734292,1006.58786666667,1.04361108094312,764.1,684.826666666667,22.1513333333333,5331.23816666667,10.1103333333333,109.671096666667,66.9708426666667,14.403975555258,399.97342,0.990666666666667,0.1
6819,6.0,121.3276,21.0241323076923,1005.20763076923,0.934490717177308,810.6,705.652430769231,38.6350769230769,5326.23816666667,8.97866666666667,105.671096666667,93.0924661538462,17.7088675048639,399.97342,1.07138461538462,47.2
6820,6.0,121.3276,20.9167380769231,1004.92551538462,0.935323559824161,810.6,704.192623076923,38.3350769230769,5326.23816666667,8.97866666666667,105.671096666667,93.01362,17.7088675048639,399.97342,1.06561538461538,46.6
6821,6.0,121.3276,20.8050480769231,1004.63211538462,0.934908401208585,810.6,702.674423076923,38.1038461538462,5326.23816666667,8.97866666666667,105.671096666667,92.93162,17.7088675048639,399.97342,1.06538461538462,50.0
6822,6.0,121.3276,20.8673159473806,1004.39143780291,0.933319671262371,810.6,703.484760366182,38.35802754058,5326.23816666667,8.97866666666667,105.671096666667,92.8601477036695,17.7088675048639,399.97342,1.06900530810062,59.0
6823,6.0,121.3276,21.0065292307692,1004.0566,0.930477169363461,810.6,705.3816,38.6609230769231,5326.23816666667,8.97866666666667,105.671096666667,92.7707738461538,17.7088675048639,399.97342,1.07323076923077,67.9
6824,5.0,121.3276,20.4828653846154,1003.78576923077,0.925142504376225,810.6,698.295,37.1230769230769,4963.4858,9.3044,102.805316,92.6950815384615,12.0779352534017,399.97342,1.04230769230769,73.1
6825,5.0,121.3276,20.4499992307692,1003.52153846154,0.924133674455213,810.6,698.559230769231,37.2038461538462,5170.2858,9.9844,105.205316,92.8335430769231,12.4244037881723,399.97342,1.05384615384615,73.7
6826,6.0,121.3276,20.9947630586968,1003.23919532272,0.92598368211082,810.6,705.995268866836,38.6645126548196,5292.5715,9.252,92.50443,92.7144441880145,14.3096594223717,399.97342,1.07123624894223,74.4
6827,6.0,121.3276,20.8644286923077,1002.92788461538,0.926476845784912,810.6,704.872592307692,38.4104615384615,5292.5715,9.252,92.50443,92.5998507692308,14.3096594223717,399.97342,1.06561538461538,70.7
6828,6.0,121.3276,20.788615,1002.61288461538,0.925786741997271,810.6,703.715192307692,38.1384615384615,5292.5715,9.252,92.50443,92.4758507692308,14.3096594223717,399.97342,1.06538461538462,65.0
6829,6.0,121.3276,20.8940644049542,1002.36682052466,0.924204186050011,810.6,704.163212554812,38.3300253865682,5292.5715,9.252,92.50443,92.3710331563966,14.3096594223717,399.97342,1.06900530810062,66.6
6830,6.0,121.3276,21.0188737230769,1001.995,0.921558605686086,810.6,705.694707692308,38.648,5292.5715,9.252,92.50443,92.23262,14.3096594223717,399.97342,1.07323076923077,74.4
6831,5.0,121.3276,20.3227346153846,1001.70423076923,0.916945146794623,810.6,700.376538461538,37.3538461538462,4569.4858,7.6624,92.805316,92.1181584615385,9.88432185342106,399.97342,1.04230769230769,76.4
6832,5.0,121.3276,20.3728461538462,1005.47846153846,0.931415494294446,810.6,696.602307692308,37.2846153846154,4816.6858,8.0144,111.005316,93.1681584615385,13.1311731511324,399.97342,1.05384615384615,44.4
6833,6.0,121.3276,20.9947630586968,1004.85704284945,0.932310153817575,810.6,705.995268866836,38.6645126548196,4997.90483333333,7.61033333333333,97.3377633333333,92.9910808523733,14.9848571225026,399.97342,1.07123624894223,54.2
6834,6.0,121.3276,20.8644286923077,1004.24554615385,0.931900640901538,810.6,704.872592307692,38.4104615384615,4997.90483333333,7.61033333333333,97.3377633333333,92.8251584615385,14.9848571225026,399.97342,1.06561538461538,63.0
6835,6.0,121.3276,20.7500384615385,1003.59134615385,0.930107319724006,810.6,703.715192307692,38.1384615384615,4997.90483333333,7.61033333333333,97.3377633333333,92.6431584615385,14.9848571225026,399.97342,1.06538461538462,66.3
6836,6.0,121.3276,20.8807984615385,1002.93714615385,0.927264233014812,810.6,703.639676923077,38.3878461538462,4997.90483333333,7.61033333333333,97.3377633333333,92.4611584615385,14.9848571225026,399.97342,1.06938461538462,63.7
6837,6.0,121.3276,21.0065292307692,1002.30810769231,0.923299929400553,810.6,705.3816,38.6609230769231,4997.90483333333,7.61033333333333,97.3377633333333,92.2861584615385,14.9848571225026,399.97342,1.07323076923077,66.3
6838,5.0,121.3276,20.3227346153846,1001.70423076923,0.916945146794623,810.6,700.376538461538,37.3538461538462,4569.4858,7.6624,92.805316,92.1181584615385,9.88432185342106,399.97342,1.04230769230769,75.7
6839,5.0,121.3276,20.3728461538462,1005.47846153846,0.931415494294446,810.6,696.602307692308,37.2846153846154,4816.6858,8.0144,111.005316,93.1681584615385,13.1311731511324,399.97342,1.05384615384615,41.6
6840,6.0,121.3276,21.0159754596507,1005.15995076544,0.934042398646873,810.6,705.692360950842,38.6395107315947,5498.5715,9.54533333333333,107.671096666667,93.1103207939072,18.1311982031323,399.97342,1.07315947380568,47.9
6841,6.0,121.3276,20.8969720461538,1004.81310769231,0.934895794885418,810.6,704.165676923077,38.3385384615385,5498.5715,9.54533333333333,107.671096666667,93.0543892307692,18.1311982031323,399.97342,1.06907692307692,52.5
6842,6.0,192.981,26.22993,1007.9425,1.18946073597588,764.1,619.7125,17.45,4643.5715,8.087,107.24593,67.5788525,8.02616756967415,399.97342,0.875,73.6
6843,5.0,192.981,25.1921866666667,1005.86666666667,1.01920228760579,764.1,661.026666666667,16.2666666666667,4584.2858,8.1524,128.605316,72.414176,14.2876432915522,399.97342,0.933333333333333,90.7
6844,5.0,192.981,25.1921866666667,1005.86666666667,1.01920228760579,764.1,661.026666666667,16.2666666666667,4584.2858,8.1524,128.605316,72.414176,14.2876432915522,399.97342,0.933333333333333,95.0
6845,4.0,122.90607,33.8623364857143,1011.57457142857,0.792476962582731,772.0,736.225714285714,45.0685714285714,4434.35725,6.9055,112.006645,61.4380457142857,8.33981834610162,399.97342,1.09142857142857,34.6
6846,4.0,122.90607,33.5387286714286,1011.58585714286,0.794249409830254,772.0,735.441428571428,44.4771428571429,4434.35725,6.9055,112.006645,61.4694742857143,8.33981834610162,399.97342,1.08857142857143,32.1
6847,4.0,122.90607,33.2151208571429,1011.59714285714,0.7959767720407,772.0,734.657142857143,43.8857142857143,4434.35725,6.9055,112.006645,61.5009028571429,8.33981834610162,399.97342,1.08571428571429,30.5
6848,4.0,122.90607,32.2442974142857,1011.631,0.800907609049127,772.0,732.304285714286,42.1114285714286,4434.35725,6.9055,112.006645,61.5951885714286,8.33981834610162,399.97342,1.07714285714286,21.3
6849,4.0,122.90607,31.9206896,1011.64228571429,0.802473017777649,772.0,731.52,41.52,4434.35725,6.9055,112.006645,61.6266171428571,8.33981834610162,399.97342,1.07428571428571,20.0
6850,4.0,122.90607,31.2734739714286,1011.66485714286,0.805495041503271,772.0,729.951428571428,40.3371428571429,4434.35725,6.9055,112.006645,61.6894742857143,8.33981834610162,399.97342,1.06857142857143,9.0
6851,4.0,122.90607,30.9498661571429,1011.67614285714,0.806954095747839,772.0,729.167142857143,39.7457142857143,4434.35725,6.9055,112.006645,61.7209028571429,8.33981834610162,399.97342,1.06571428571429,12.0
6852,6.0,192.981,27.8417153333333,1005.87230666667,1.02125890720849,764.1,700.01636,29.1376,5132.5715,9.09366666666667,120.337763333333,72.285776,18.9993326956078,399.97342,1.06546666666667,81.5
6853,6.0,192.981,27.7970393333333,1005.88358666667,1.02437450593041,764.1,699.40908,29.0128,5132.5715,9.09366666666667,120.337763333333,72.028976,18.9993326956078,399.97342,1.06306666666667,71.5
6854,6.0,192.981,27.7784243333333,1005.88828666667,1.0255261321361,764.1,699.156046666667,28.9608,5132.5715,9.09366666666667,120.337763333333,71.921976,18.9993326956078,399.97342,1.06206666666667,66.0
6855,6.0,192.981,27.6927953333333,1005.90990666667,1.03023239155819,764.1,697.992093333333,28.7216,5132.5715,9.09366666666667,120.337763333333,71.429776,18.9993326956078,399.97342,1.05746666666667,69.5
6856,6.0,192.981,27.5289833333333,1005.95126666667,1.03769320485742,764.1,695.7654,28.264,5132.5715,9.09366666666667,120.337763333333,70.488176,18.9993326956078,399.97342,1.04866666666667,69.5
6857,6.0,192.981,27.8288372933333,1005.86138666667,1.02201185124095,764.1,699.87828,29.1106,5304.90483333333,9.66033333333333,122.337763333333,72.228776,19.4524391092035,399.97342,1.06546666666667,79.5
6858,6.0,192.981,27.7975341466667,1005.85669333333,1.02398002591211,764.1,699.48564,29.0311333333333,5304.90483333333,9.66033333333333,122.337763333333,72.063976,19.4524391092035,399.97342,1.0644,75.5
6859,6.0,192.981,27.7936212533333,1005.85610666667,1.02421064675136,764.1,699.43656,29.0212,5304.90483333333,9.66033333333333,122.337763333333,72.043376,19.4524391092035,399.97342,1.06426666666667,74.0
6860,6.0,192.981,27.855336,1005.88810666667,1.02015585073354,764.1,700.199226666667,29.1810666666667,5010.23816666667,8.01866666666667,127.171096666667,72.3768426666667,20.3702975823364,399.97342,1.0664,83.0
